utc,commit,env,board,app,mode,split,metric,value
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,gc_count,1
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,gc_freed,274
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,gc_us,12
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,heap_final_kb,129
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,heap_limit_kb,416
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,heap_peak_kb,183
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,jvm_wall_ms,192
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,oom_count,0
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_baseline_cur_b,70496
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_baseline_peak_b,70496
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_final_cur_b,132408
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_final_peak_b,187512
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_app_load_cur_b,88744
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_app_load_peak_b,95424
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_framework_load_cur_b,88744
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_framework_load_peak_b,92096
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_jvm_new_cur_b,88744
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_jvm_new_peak_b,88744
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_onCreate_cur_b,153728
2026-07-20T03:00:01Z,5178435,sim,testbench_rp2350,prefs_demo,shrink,holdout,phase_post_onCreate_peak_b,187512
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,apk_bytes,5733
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,classes_parsed,8
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,classes_total,142
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,gc_count,324
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,gc_freed,79939
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,gc_us,1130
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,heap_final_kb,198
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,heap_peak_kb,275
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,jvm_wall_ms,604
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,oom_count,50
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,oom_min_ever_free_b,144304
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,oom_min_largest_block_b,77608
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_final_cur_b,203568
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_final_peak_b,281680
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_app_load_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_app_load_peak_b,92256
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_framework_load_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_framework_load_peak_b,92256
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_jvm_new_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_jvm_new_peak_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_onCreate_cur_b,217424
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,phase_post_onCreate_peak_b,281680
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_array_operations_ms,131
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_control_flow_ms,40
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_double_arithmetic_ms,56
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_float_arithmetic_ms,59
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_int_arithmetic_ms,97
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_interface_dispatch_ms,48
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_long_arithmetic_ms,34
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_method_dispatch_ms,66
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_object_allocation_ms,37
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,test_string_operations_ms,32
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,no-shrink,train,wall_ms,604
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,apk_bytes,5676
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,classes_parsed,8
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,classes_total,142
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,gc_count,324
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,gc_freed,79939
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,gc_us,1122
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,heap_final_kb,198
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,heap_peak_kb,275
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,jvm_wall_ms,608
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,oom_count,50
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,oom_min_ever_free_b,144304
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,oom_min_largest_block_b,77608
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_final_cur_b,203568
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_final_peak_b,281680
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_app_load_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_app_load_peak_b,92256
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_framework_load_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_framework_load_peak_b,92256
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_jvm_new_cur_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_jvm_new_peak_b,88904
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_onCreate_cur_b,217424
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,phase_post_onCreate_peak_b,281680
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_array_operations_ms,133
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_control_flow_ms,41
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_double_arithmetic_ms,60
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_float_arithmetic_ms,62
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_int_arithmetic_ms,95
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_interface_dispatch_ms,47
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_long_arithmetic_ms,34
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_method_dispatch_ms,66
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_object_allocation_ms,36
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,test_string_operations_ms,29
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,benchmark,shrink,train,wall_ms,608
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,apk_bytes,1009
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_app_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_app_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_framework_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_framework_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_jvm_new_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,no-shrink,holdout,phase_post_jvm_new_peak_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,apk_bytes,866
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_app_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_app_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_framework_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_framework_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_jvm_new_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,blinky,shrink,holdout,phase_post_jvm_new_peak_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,apk_bytes,1565
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,classes_parsed,5
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,classes_total,138
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,gc_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,gc_freed,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,gc_us,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,heap_final_kb,90
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,heap_peak_kb,104
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,jvm_wall_ms,10
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_final_cur_b,92808
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_final_peak_b,106776
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_app_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_app_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_framework_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_framework_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_jvm_new_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_jvm_new_peak_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_onCreate_cur_b,104192
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_onCreate_peak_b,106776
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,apk_bytes,1450
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,classes_parsed,5
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,classes_total,138
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,gc_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,gc_freed,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,gc_us,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,heap_final_kb,90
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,heap_peak_kb,104
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,jvm_wall_ms,10
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_final_cur_b,92808
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_final_peak_b,106776
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_app_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_app_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_framework_load_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_framework_load_peak_b,92096
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_jvm_new_cur_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_jvm_new_peak_b,88744
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_onCreate_cur_b,104192
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_onCreate_peak_b,106776
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,apk_bytes,2834
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,classes_parsed,6
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,classes_total,140
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_freed,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_us,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,heap_final_kb,85
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,heap_peak_kb,98
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,jvm_wall_ms,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_final_cur_b,87656
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_final_peak_b,100448
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_app_load_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_app_load_peak_b,92176
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_framework_load_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_framework_load_peak_b,92176
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_jvm_new_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_jvm_new_peak_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_onCreate_cur_b,99032
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_onCreate_peak_b,100448
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,apk_bytes,2798
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,classes_parsed,6
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,classes_total,140
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_freed,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_us,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,heap_final_kb,85
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,heap_limit_kb,416
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,heap_peak_kb,98
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,jvm_wall_ms,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_final_cur_b,87656
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_final_peak_b,100448
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_app_load_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_app_load_peak_b,92176
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_framework_load_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_framework_load_peak_b,92176
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_fs_init_cur_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_fs_init_peak_b,83184
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_jvm_new_cur_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_jvm_new_peak_b,88824
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_onCreate_cur_b,99032
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_onCreate_peak_b,100448
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,apk_bytes,2688
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,oom_count,0
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_baseline_cur_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_baseline_peak_b,70496
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_app_load_cur_b,88784
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_app_load_peak_b,92136
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_framework_load_cur_b,88784
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_framework_load_peak_b,92136
2026-07-21T03:00:01Z,a9bf263,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_fs_init_cur_b,83184
